TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,555561724,555561724,1,Rusanda,Rusanda,Park prirode,Nature Park,National,IV,Not Applicable,0,0,0,11.6,11.60005745,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,2522,2522,1,Nacionalni park Djerdap,Nacionalni park Djerdap,Nacionalni park,National Park,National,II,Not Applicable,0,0,0,637.86,637.5099954,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555561725,555561725,1,Goc-Gvozdac,Goc-Gvozdac,Rezervat prirode,Nature Reserve,National,V,Not Applicable,0,0,0,39.57,39.51859893,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555561726,555561726,1,Kamena Gora,Kamena Gora,Predeli izuzetnih odlika,Landscape of Outstanding Qualities,National,V,Not Applicable,0,0,0,77.62,77.84610766,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555561727,555561727,1,Jerma,Jerma,Rezervat prirode,Nature Reserve,National,IV,Not Applicable,0,0,0,69.94,69.59903326,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588967,555588967,1,Vinova loza u Zemunu,Vinova loza u Zemunu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.0002297644707,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,16387,16387,1,Klisura reke Milesevke,Klisura reke Milesevke,Rezervat prirode,Nature Reserve,National,IV,Not Applicable,0,0,0,12.44,12.35835133,Not Applicable,0,Designated,1976,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555561728,555561728,1,Ozren-Jadovnik,Ozren-Jadovnik,Predeli izuzetnih odlika,Landscape of Outstanding Qualities,National,V,Not Applicable,0,0,0,102.84,102.8835665,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,145250,145250,1,Feljesana,Feljesana,Rezervat prirode,Nature Reserve,National,Ia,Not Applicable,0,0,0,0.15,0.1232140799,Not Applicable,0,Designated,1948,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,145144,145144,1,Kukavica,Kukavica,Rezervat prirode,Nature Reserve,National,Not Assigned,Not Applicable,0,0,0,0.75,0.7332129087,Not Applicable,0,Designated,1980,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555561730,555561730,1,Jovacka jezera,Jovacka jezera,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0.53,0.5302503399,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555561729,555561729,1,Ritovi Donjeg Potisja,Ritovi Donjeg Potisja,Rezervat prirode,Nature Reserve,National,IV,Not Applicable,0,0,0,30.11,30.11287326,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588968,555588968,1,Topciderski park,Topciderski park,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0.29,0.294713828,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588969,555588969,1,Karas-Nera,Karas-Nera,Predeli izuzetnih odlika,Landscape of Outstanding Qualities,National,IV,Not Applicable,0,0,0,15.41,15.41650935,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588972,555588972,1,Stablo ginka,Stablo ginka,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250342328,Not Applicable,0,Designated,1949,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,328852,328852,1,Tatkova zemunica,Tatkova zemunica,Predeli izuzetnih odlika,Landscape of Outstanding Qualities,National,III,Not Applicable,0,0,0,3.62,3.621618299,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588975,555588975,1,Hrast Koce kapetana - (zapis),Hrast Koce kapetana - (zapis),Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250561716,Not Applicable,0,Designated,1958,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,388803,388803,1,Pionirski park,Pionirski park,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0.04,0.03601636182,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555515219,555515219,1,Park Bukovicke Banje,Park Bukovicke Banje,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0.07,0.18785824,Not Applicable,0,Designated,2011,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588625,555588625,1,Suva planiana,Suva planiana,Rezervat prirode,Nature Reserve,National,IV,Not Applicable,0,0,0,181.17,181.7713457,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588976,555588976,1,Karadjordjev dud,Karadjordjev dud,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250378518,Not Applicable,0,Designated,1959,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588977,555588977,1,Platan u Sremskim Karlovcima,Platan u Sremskim Karlovcima,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250223529,Not Applicable,0,Designated,1960,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588979,555588979,1,Dva stabla hrasta luznjaka u okolini  manastira Zica,Dva stabla hrasta luznjaka u okolini  manastira Zica,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250663178,Not Applicable,0,Designated,1961,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588626,555588626,1,Lalinacka slatina,Lalinacka slatina,Spomenik prirode,Natural Monument,National,IV,Not Applicable,0,0,0,2.52,2.511501658,Not Applicable,0,Designated,2015,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588981,555588981,1,Stablo bukve Prozorac,Stablo bukve Prozorac,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250696271,Not Applicable,0,Designated,1965,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588982,555588982,1,Visibaba - stabla luznjaka,Visibaba - stabla luznjaka,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001915812338,Not Applicable,0,Designated,1968,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588983,555588983,1,Stablo hrasta luznjaka (Quercus robur) poznato pod imenom Porodinski zapis,Stablo hrasta luznjaka (Quercus robur) poznato pod imenom Porodinski zapis,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250477609,Not Applicable,0,Designated,1968,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588984,555588984,1,Stablo hrasta luznjaka Radojkovica rast,Stablo hrasta luznjaka Radojkovica rast,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250467682,Not Applicable,0,Designated,1968,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588986,555588986,1,Grupa stabala Pet hrastova,Grupa stabala Pet hrastova,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250682128,Not Applicable,0,Designated,1969,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588987,555588987,1,Hrast luznjak - Smederevo,Hrast luznjak - Smederevo,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.0012503972,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588988,555588988,1,Stablo hrasta luznjaka Dolovo,Stablo hrasta luznjaka Dolovo,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250409641,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588989,555588989,1,Mecja leska u Majdanskoj ulici,Mecja leska u Majdanskoj ulici,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250616276,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588990,555588990,1,Mecje leske na tru Svetog Save - Uzice,Mecje leske na tru Svetog Save - Uzice,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250615959,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588991,555588991,1,Stablo hrasta luznjaka (Quercus robur L.)  Kolare,Stablo hrasta luznjaka (Quercus robur L.)  Kolare,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250603028,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588992,555588992,1,Crni bor u klisuri reke Ibar,Crni bor u klisuri reke Ibar,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250695837,Not Applicable,0,Designated,1970,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588993,555588993,1,Crni bor Lira,Crni bor Lira,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250691682,Not Applicable,0,Designated,1956,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588994,555588994,1,Grupa  stabala - Lozovik,Grupa  stabala - Lozovik,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250434976,Not Applicable,0,Designated,1996,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588995,555588995,1,Munika u selu Seniste,Munika u selu Seniste,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250704832,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588996,555588996,1,Stablo lipe Bela crkva,Stablo lipe Bela crkva,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250460771,Not Applicable,0,Designated,1971,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588997,555588997,1,Grupa stabala  Dobri potok,Grupa stabala  Dobri potok,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250464763,Not Applicable,0,Designated,1972,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588998,555588998,1,Hrast luznjak u Staroj Moravici,Hrast luznjak u Staroj Moravici,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250025734,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555588999,555588999,1,Dva stabla tise u dvoristu Karlovacke gimnazije,Dva stabla tise u dvoristu Karlovacke gimnazije,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001615991515,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589000,555589000,1,Bela topola kraj Strazilovskog potoka,Bela topola kraj Strazilovskog potoka,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.00125022119,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589001,555589001,1,Divlji kesten u Sremskim Karlovcima,Divlji kesten u Sremskim Karlovcima,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250222653,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589002,555589002,1,Americki platan u Futogu,Americki platan u Futogu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250210807,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589003,555589003,1,Crni dud u Sremskim Karlovcima,Crni dud u Sremskim Karlovcima,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250223357,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589004,555589004,1,Grupa od osam stabala cera (Quercus cerris L.) - Palibrcki cerovi,Grupa od osam stabala cera (Quercus cerris L.) - Palibrcki cerovi,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250703685,Not Applicable,0,Designated,1974,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589005,555589005,1,Stablo hrasta luznjaka Ljutice,Stablo hrasta luznjaka Ljutice,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.00125061115,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589006,555589006,1,Stablo hrasta luznjaka - Bele vode,Stablo hrasta luznjaka - Bele vode,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.00125061282,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589007,555589007,1,Stablo hrasta cera - Poceca,Stablo hrasta cera - Poceca,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250630373,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589008,555589008,1,Beli dud u Gardinovcima,Beli dud u Gardinovcima,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250223048,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589009,555589009,1,Ginko u Apatinu,Ginko u Apatinu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250083376,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589010,555589010,1,Stablo hrasta cera u Donjoj Crnuci,Stablo hrasta cera u Donjoj Crnuci,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250563335,Not Applicable,0,Designated,1976,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589011,555589011,1,Tisa u Boticevoj,Tisa u Boticevoj,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250343133,Not Applicable,0,Designated,1976,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589012,555589012,1,Stopica Pecina,Stopica Pecina,Spomenik prirode,Natural Monument,National,Not Assigned,Not Applicable,0,0,0,0,0.001250662923,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589013,555589013,1,Dva stabla tise u Subotici,Dva stabla tise u Subotici,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.002499920494,Not Applicable,0,Designated,1978,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589014,555589014,1,Javorolisni platan u Novom Sadu,Javorolisni platan u Novom Sadu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250207506,Not Applicable,0,Designated,1975,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589015,555589015,1,Koprivic u centru Novog Sada,Koprivic u centru Novog Sada,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250206154,Not Applicable,0,Designated,1978,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589016,555589016,1,Tri stabla belog jasena kod Dolova,Tri stabla belog jasena kod Dolova,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250313934,Not Applicable,0,Designated,1978,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589017,555589017,1,Americki platan na Sajlovu,Americki platan na Sajlovu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.00125020059,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589018,555589018,1,Simsir u Sremskim Karlovcima,Simsir u Sremskim Karlovcima,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250222928,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589020,555589020,1,Cempres na Dedinju,Cempres na Dedinju,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250342968,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589021,555589021,1,Dve tise Saborne crkve,Dve tise Saborne crkve,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.002352470417,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589022,555589022,1,Hrast na Cvetnom trgu,Hrast na Cvetnom trgu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250337852,Not Applicable,0,Designated,1980,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589023,555589023,1,Platan na Vracaru,Platan na Vracaru,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.00125034008,Not Applicable,0,Designated,1980,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589024,555589024,1,Bela topola u Molu,Bela topola u Molu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250060285,Not Applicable,0,Designated,1980,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589025,555589025,1,Tisa u Pozeskoj ulici,Tisa u Pozeskoj ulici,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250344784,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589026,555589026,1,Stablo hrasta luznjaka Strazev,Stablo hrasta luznjaka Strazev,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250555368,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589027,555589027,1,Stablo hrasta sladuna u Bratincu,Stablo hrasta sladuna u Bratincu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.00125038503,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589028,555589028,1,Dva stabla hrasta luznjaka -  Petrovac,Dva stabla hrasta luznjaka -  Petrovac,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.002500925131,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589029,555589029,1,Bela topola kod Stare Pazove,Bela topola kod Stare Pazove,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250284701,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589030,555589030,1,Ginko na Vracaru,Ginko na Vracaru,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250339645,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589038,555589038,1,Lukica hrast - Ranilovic - (zapis),Lukica hrast - Ranilovic - (zapis),Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250457457,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589031,555589031,1,Dva stabla hrasta luznjaka Djurdjevak,Dva stabla hrasta luznjaka Djurdjevak,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.002432521898,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589032,555589032,1,Dva hrasta Vracevic,Dva hrasta Vracevic,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250488591,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589033,555589033,1,Dud na Cenejskom salasu,Dud na Cenejskom salasu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250168406,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589034,555589034,1,Hrast luznjak u dvoristu crpne stanice kod Kumana,Hrast luznjak u dvoristu crpne stanice kod Kumana,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250135587,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589035,555589035,1,Divlja kruska kod Svilojeva,Divlja kruska kod Svilojeva,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250096788,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589036,555589036,1,Hrast sladun na Koporinskoj kosi,Hrast sladun na Koporinskoj kosi,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250479958,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589037,555589037,1,Engleski poljski brest u Sajkasu,Engleski poljski brest u Sajkasu,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250203967,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
Polygon,555589039,555589039,1,Grupa stabala hrasta luznjaka Kod Jozica kolibe,Grupa stabala hrasta luznjaka Kod Jozica kolibe,Spomenik prirode,Natural Monument,National,III,Not Applicable,0,0,0,0,0.001250397714,Not Applicable,0,Designated,1996,Federal or national ministry or agency,Not Reported,Institute for Nature Conservation of Serbia,Not Reported,State Verified,1839,Not Reported,SRB,SRB
